id,name,contents,homepage,address,tel,hour,coordinate
172.0,옻골마을 전통문화 체험,"""o 체험내용 : 동구 둔산동 경주최씨 옻골 마을 집성촌에서 고택숙박체험, 전통문화 및 민속놀이체험 등을 한국전통마을에서 체험할 수 있음
o 체험기간 : 4월~11월(매주 월 휴무)
- 단체 전통문화체험(단체 20명이상, 2~3시간기준) : 10,000원 서당, 다도, 예절, 떡메치기, 한지공예, 전통놀이 생태체험, 산책 등
- 개인및가족 체험 : 다도체험 3,000원 등, 전통놀이체험 무료
- 고택숙박체험 : 1방당(방2개, 3~9명), 100,000원
o 체험장소 : 둔산동 경주최씨 옻골마을&nbsp;&nbsp;&nbsp;
o 다도체험
- 운영시간 : 10:00~17:00
- 소요시간 : 20분
- 가 격 : 3,000원
- 비 고 : 다도,다식
o 한복입어보기 체험
- 운영시간 : 10:00~17:00
- 소요시간 : 20분
- 가 격 : 2,000원
o 한복입고 다도체험
- 운영시간 : 10:00~17:00
- 소요시간 : 40분
- 가 격 : 5,000원
- 비 고 : 예절...중략",,대구광역시 동구 옻골로 195-5 일원,010-3708-4408 ,이용시간|,"[35.9077486, 128.6867145]"
173.0,옻골마을(경주최씨 종가),"""문화재청이 선정한 ‘전국 10대 아름다운 돌담길’
‣ 350년 수령의 회화나무숲을 지나 마을에 들어서면 옛 돌담길을 따라 고택 20여 채가 옹기종기 모여 있다. 400여 년 이어온 고택을 통해 조선시대 생활양식을 살펴볼 수 있다
‣ 마을에는 전통체험을 할 수 있는 프로그램을 운영한다. 마을 해설을 무료로 들을 수 있다 ""	",,대구광역시 동구 옻골로 195-5,053-983-1040,"이용시간|전통 체험장 10:00~16:00 (예약제, 예약문의 053-983-1040)","[35.9077486, 128.6867145]"
174.0,와룡산 상리봉 전망대,"산의 모습이 마치 용이 누운 형국과 같다고 하여 붙여진 이름이 '와룡산'이다.
와룡산은 해발 299.6m로 도심과 가깝고 산세가 완만하여 찾는 이가 많은 산으로,
계성고 우측 등산로로 걷다보면 자연생태체험숲을 지나 상리봉 정상에 다다르게 된다.

상리봉 정상에는 대구 전경과 금호강을 한 눈에 담을 수 있는 전망대가 조성되어 있는데
탁월한 전경으로 매년 1월 1일마다 해맞이 행사를 개최하는 곳이기도 하다.
계성고~상리봉 왕복 코스는 총 2.4km로 30~40분이 소요된다.
",,대구광역시 서구 새방로 171,053-663-2825,이용시간|제한없음,"[35.8673609, 128.5289595]"
175.0,용연사,"	용연사는 비슬산의 북쪽 기슭에 자리잡은 사찰로 달성군 옥포면에 소재한다. 진입로 입구에 조성된 벚꽃길이 유명하며, 계곡 입구에 이르면 용연사의 명물 '옥연지'가 나타난다. 용연사는 912년(신라 신덕왕 1년) 보양선사에 의해 창건되었다. 용연사 적멸보궁 뒤뜰에는 자장율사가 중국에서 모셔온 석가세존 진신사리를 봉안한 석조계단이 조성되어 있다. 이중기단 위에 석종형 탑신을 세우고 팔부신상, 사천왕상으로 조각한 이 석조계단은 그 자체만으로도 훌륭한 석조예술품으로 보물 제 539호로 지정되어 있다.	",,대구광역시 달성군 옥포면 용연사길 260,053-616-8846,이용시간|제한 없음,"[35.7481597, 128.5211241]"
,,,,,,,
177.0,월곡역사 박물관,"대구광역시 달서구 상인동에 있는 역사박물관. 임진왜란 당시 의병을 일으켜 1등 선무원종공신에 봉해진 우배선(禹拜善, 1569~1621년)과 관계된 유물, 단양 우씨 월촌 종중 소장품, 각종 생활용품과 농기구 등을 전시하고 있다. 1층 전시실 농경시대생활관에는 우씨 문중에서 수집한 500여 점의 각종 생활용품과 농기구들이 전시되어 있고 2층 전시실은 월곡공자료실과 역대선조자료실, 장서실, 현대자료실로 구성되어 있다. 월곡공자료실에는 우배선의 유품인 &lt;화원우배선의병진군공책 및 관련자료(보물 제1334호)&gt; 등과한 선조의 교지 홍패 등 유품 400여 점이 전시되어 있다. 야외전시장에는 초가집을 세워 대장간과 부엌, 맷돌, 장독대를 만들고 여러 가지 생활용품을 진열하여 조상들의 생활상을 짐작할 수 있도록 하였다.	",,대구광역시 달서구 송현로 7길 38,053-642-5516,"이용시간|AM 10:00 ~ PM 06:00 (하절기) AM 10:00 ~ PM 05:00 (동절기) 휴관일 : 월요일, 일요일, 공휴일","[35.8192039, 128.5456522]"
178.0,월광수변공원,"	온갖 나무와 꽃을 비롯해 각종 편의시설과 체육시설이 잘 어우러진 휴식공간이며, 특히 음악과 율동에 맞춰 물을 쏘아 올리는 음악분수가 이채롭다. 	",,대구광역시 달서구 도원동 952,053-667-2851,이용시간|,"[35.7981316, 128.5472838]"
179.0,유가사,"	동화사의 말사인 유가사는 신라 흥덕왕2년에 도성국사에 의해 창건되었으며, 절 이름은 비슬산의 바위모습이 아름다운 구슬과 부처의 형상과 같다 하여 지은 이름이다. 그 뒤로 여러차례 중수 과정을 거쳐 오늘에 이르고 있다. 부속 암자로는 수도암, 청신암, 도성암을 거느렸다. 범종각 부근에서 대웅전 지붕 위를 올려다보면 비슬산 바위군이 기와처럼 대웅전 위에 얹혀있는 모습을 보게 된다. 근처에는 도성암과 도통바위 등이 자리잡고 있다. <좀 더 알아보기> 동화사의 말사인 유가사는 신라 흥덕왕2년에 도성국사에 의해 창건되었으며 절 이름은 비슬산의 바위모습이 아름다운 구슬과 부처의 형상과 같다 하여 옥 유(瑜), 절 가(伽)자를 따서 지어졌다고 경내에 세워진 안내판에 적혀있다. 그 뒤로 진성여왕 3년에 원잠선사가 개축하는 등 여러차례 중수 과정을 거쳐 오늘에 이르고 있다. 부속 암자로는 수도암, 청신암, 도성암을 거느렸다. 범종각 부근에서 대웅전 지붕 위를 올려다 보면 비슬산 바위군이 기와처럼 ...중략",http://yugasa.net/,대구광역시 달성군 유가면 유가사길 161,053-614-5115,이용시간|제한 없음,"[35.7144672, 128.5074997]"
180.0,유치곤 장군 호국 기념관,"	6. 25전쟁 당시 한국공군 전투기 조종사로는 유일하게 203회 불멸의 출격 기록을 수립한 고 유치곤 장군의 위업을 기리고, 나라사랑과 호국정신을 계승 발전시키는 역사의 산 교육장으로 활용하고자 빨간마후라 유치곤장군 호국기념관을 준공하여 개관하였다. <좀 더 알아보기> 유치곤장군은 1927년 달성군 유가면 쌍계리에서 태어나 6.25전쟁 당시 공군 전투조종사로서 나라를 위해 목숨을 걸고 용감히 싸운 전쟁영웅이다. 그는 1951년 10월 11일 F-51전투기 조정사로 강릉공군기지에서 첫 출격을 시작으로 승호리 철교 폭파 작전을 비롯하여 수많은 전투에 참가하여 전쟁을 승리로 이끈 전공을 세움으로써 6.25 전쟁 중에 을지무공훈장과 충무무공훈장 각3회를 비롯하여 모두 12회에 달하는 각종 최고 훈장을 수훈함으로써 전투조종사로서 최고의 영예를 획득하였다. 그리고 우리 공군사에 유일하게 203회 출격 기록을 남겼다. 2000년 1월 전쟁기념사업회에서는 이와 같은 공로를 기리기 위해 호국인물로...중략",,대구광역시 달성군 유가면 휴양림길 375,053-615-7575,이용시간|AM 09:00 ~ PM 06:00,"[35.7001083, 128.4989852]"
181.0,육신사,"	박팽년만 후손에 의해 배향되다가 나중에 현손(玄孫) 계창이 박팽년의 기일에 여섯 어른이 사당 문 밖에서 서성거리는 꿈을 꾼 후 나머지 5위의 향사도 함께 지내게 되었다. 처음에는 육신사의 전신인 낙빈사(洛濱祠)를 지어 제향하여 오다가 1691년(숙종17) 낙빈서원을 건립하여 제사를 지냈다. 1866년(고종3) 흥선대원군의 서원 철폐령으로 낙빈사가 서원(書院)과 함께 철거되었으며, 1924년 낙빈서원이 재건되면서 위패를 다시 봉안하게 되었다. 이후1974년 충효위인 유적정화사업에 따라 현재의 위치에 육신사로 이름을 붙여 사당을 재건하였다. 사우건물인 숭정사에는 육신과 더불어 박팽년의 부친인 중림(仲林, ~ 1456 )의 위패도 함께 봉안되어 있으며 정면5칸, 측면3칸의 규모에 겹처마 팔작지붕으로 되어 있어 웅장한 느낌을 준다. 경내에는 이외에도 정면5칸 측면 1칸 반 규모의 홑처마 팔작지붕인 숭절당, 외삼문, 삼층각 등이 있고 사당 앞에는 사육신의 행적을 기록한 육각기념비(1979년...중략",,대구광역시 달성군 하빈면 육신사길 64,053-668-3163,이용시간|대구관광정보센터에서 출발하는 관광코스로서는 오전 10시에 출발하여 육신사 관광 코스를 마칠 수 있다.,"[35.9110992, 128.4166761]"
182.0,음악다방 쎄라비,"	""추억의 음악다방에서 드라마 주인공 되어보기
‣ 드라마 <사랑비> 세트장.에서 신청곡 감상과 함께 커피를 마시며 쉬어가는 여정
‣ 네온사인 반짝이는 무대와 뮤직 박스가 마련된 다방 내부에는 1970년대 음악다방의 모습이 고스란하다. 통기타, 외국 가수 포스터, LP판, 공중전화 등 복고풍 소품이 어우러져 있다 ""	",,대구광역시 중구 국채보상로 102길 60 ,053-255-8308,이용시간|10:00~20:00 (휴무 - 매주 일요일),"[35.867887, 128.5865982]"
183.0,"이상화고택, 서상돈고택","	""일제에 항거한 대구 출신의 독립운동가를 만난다
‣ 이상화 시인은 일제강점기에 민족의 광복을 위해 저항 정신의 횃불을 밝힌 시를 지었다.
그의 시향이 이상화고택에 남아 있다
‣ 서상돈은 정부가 일본에 빚을 많이 져 국권을 상실한다고 생각하여 1907년 금연으로 나라의 빚을 갚자는 국채보상운동을 벌였다""	",http://www.sanghwa.or.kr,대구광역시 중구 서성로 6-1, 053-256-3762,이용시간|AM 10:00 ~ PM 05:30,"[35.86723569999999, 128.5878192]"
,,,,,,,
185.0,이월드(E-World),"""영남권 최대 테마파크에서 낭만적인 시간 보내기
‣ 놀이기구와 전시공간이 공존하는 유럽식 도시공원으로 남녀노소 누구나 즐길 수 있는 공간
‣ 정문광장을 지나면 우산 빛 로드, 별빛계단, 로맨틱가든 등 83개의 포토존을 만난다.
‣ 83타워 전망대는 밤이 되면 오색찬란한 이월드 야경과 대구 시내 야경이 360도로 펼쳐진다. 별빛축제 기간에는 더욱 화려한 밤을 즐길 수 있다.
이용시간 - 11:00~21:00(매월, 주중, 주말에 따라 다름.홈페이지 참고)
주중 20:00 이후에는 바이킹, 탬버린, 에어레이스 등 14개 어트렉션만 운행.
동물농장  주중 10:00~18:00, 주말 10:00~19:00
[입장권] 어른 26,000원, 청소년 16,000원, 어린이 15,000원
[자유이용권] 어른 45,000원, 청소년 40,000원, 어린이 35,000원",http://www.eworld.kr,대구광역시 달서구 두류공원로 200,053-620-0001,장애인 편의시설|휠체어 대여,"[35.8540248, 128.5634167]"
186.0,이천동 고미술거리,"
 남구 수도산 자락에서 전통사찰 서봉사와 99계단 벽화마을을 지나면 이천동 고미술거
리를 만나게 된다. 서울의 인사동 거리처럼 고미술거리에는 문화재매매업소가 모여 있어 
선인들이 사용하던 민속품, 고가구 등 구경하는 재미가 쏠쏠하다. 고미술거리 외 이천동
에는 적산가옥, 한옥카페, 이인성 벽화거리 등 골목 곳곳에 심겨진 문화를 더듬어 볼 수 
있다.
",http://nam.daegu.kr/tour/,대구광역시 남구 명덕로 262,053-664-3252,,"[35.8553239, 128.5985902]"
187.0,인흥마을(남평문씨 본리 세거지),"	"" 문익점의 후손들이 대대손손 살아온 남평 문씨 집성촌
‣ 문익점의 18대 후손인 문경호가 터를 닦고 남평 문씨 일가가 집성촌을 이룬 마을
‣ 전형적인 배산임수 구조에 집과 도로가 반듯하게 정리되어 있어 주변 정경과 어우러져 아늑하고 평화로운 분위기를 풍긴다. 세거지 입구에 연못 등 쉼터가 잘 가꿔져 있으며 문화관광해설사도 배치되어 있다  ""	",,대구광역시 달성군 화원읍 인흥3길 16,053-631-8686,이용시간|일출~일몰 시,"[35.7924874, 128.5179917]"
188.0,인흥서원,"	화원읍 본리리에 있는 서원으로서, 추계 추씨(秋溪 秋氏)의 중시조이며 고려 충렬왕 때의 문신인 노당 추적선생을 봉안한 서원이다. 조선 순조25년(1825년)10월에 팔도 유림과 20대손인 추세문에 의해 창건되었는데 대원군의 서원정리 당시에 화를 면하여 원형을 그대로 보존하고 있다. 경내에는 정면 5칸, 측면 2칸으로 되어 있고 팔작 지붕의 서원을 비롯하여 정면 3칸, 측면 2칸 맞배지붕의 사당 등 6동의 건물이 있고 신도비가 있으며 추적 선생이 쓴 명심보감 목판 31매가 유일본으로 유형문화재 제37호로 지정되었다.	",,대구광역시 달성군 화원읍 인흥 2길 26,053-631-9289,이용시간|제한없음,"[35.7896442, 128.5155649]"
,,,,,,,
190.0,자연염색박물관,"	""자연염색에 필요한 유물과 도구들을 전시하고 자연염색과 관련한 다양한 체험프로그램이 있다.
• 관람 : 10:00~17:00(매주 월요일 휴관)""	",http://www.naturaldyeing.net,대구광역시 동구 파계로 112길 17(중대동 467),053-981-4330,이용시간|,"[35.97939580000001, 128.6363483]"
,,,,,,,
192.0,조길방 가옥,"	이 건물은 약 290년 전에 지은 집으로 이 마을에서 가장 오래된 가옥이라고 한다. 안채, 사랑채, 아래채로 구성되어 있으며 사랑채와 아래채는 나중에 고쳐 지은 것이다. <좀 더 알아보기> 깊은 산골 경사가 급한 산간마을에 자리한 초가로, 현 소유자의 9대조가 이곳에 정착하면서 지은 집이라고 한다. 사랑채는 60여년전에 확장하였고, 아래채는 30여년 전 무너진 것을 다시 지은 것이다. 산 전체가 서향으로 경사져 있고 그 안에 마을이 숨듯이 자리하여 집들은 자연히 모두 서향하게 되었다. 예전에는 15호 가량의 집들이 있었으나 지금은 6호만 남아있고, 이 집이 이 마을에서는 가장 오래된 건물이다. 높은 축대 위에 지은 안채를 중심으로 오른쪽에는 사랑채, 왼쪽에는 아래채가 부속건물처럼 낮게 마주보고 배치되어 있다. 안채의 앞면 벽에는 크기가 매우 작은 여닫이 문 1짝이 있는데, 출입보다는 채광과 통풍을 위해 만든 것으로 보인다. 초가로는 보기 드물게 오래된 건축으로, 특히 안채 창호문의...중략",,대구광역시 달성군 가창면 조길방길 92-1,053-668-3163,이용시간|제한 없음,"[35.7557373, 128.5818629]"
193.0,종로,"	과거 영남제일관에서 포정문까지 이르는 거리를 말한다. 구한말부터 화교들이 정착하기 시작했으며 대구에서 최초로 가구상들이 밀집했던 곳이기도 하다. 현재 남성로네거리를 중심으로 전통차, 다기, 한방, 골동품 등의 상권을 이루고 있다.	",,대구광역시 중구 종로 일대,053-661-2623,이용시간|,"[35.8707296, 128.5914441]"
,,,,,,,
195.0,청라언덕,"	""대구 속 몽마르트르 언덕에서 낭만 여행
‣ 대구 근대화의 중심지이자, 100여 년의 역사가 고스란히 녹아 있는 곳
‣ 이국적인 서양식 주택과 무성한 나무, 아기자기한 정원이 있어 사계절 내내 아름답다
‣ 선교사주택, 의료선교박물관에서 근대 건축 양식과 서양 의학의 흔적을 엿 볼 수 있다 ""	",,대구광역시 중구 달성로 56,053-627-8986 (대구관광정보센터),이용시간|제한 없음,"[35.8691033, 128.5831777]"
196.0,칠곡향교,"	향교는 문묘와 어진 유학자의 위패를 모시고, 유학을 가르쳐 인재를 양성하는 조선시대의 지방교육기관이었다. 칠곡향교는 학문을 연구하는 장소인 명륜당을 앞에 두고 묘당인 대성전을 뒤로 배치하였다. <좀 더 알아보기> 1977년 11월 22일 대구광역시문화재자료 제6호로 지정되었다. 향교는 문묘와 어진 유학자의 위패를 모시고, 유학(儒學)을 가르쳐 인재를 양성하는 조선시대의 지방교육기관이었다. 칠곡향교는 대구광역시 북구 읍내동 칠곡중학교 안에 있으며, 학문을 연구하는 장소인 명륜당이 앞에 있고 묘당(廟堂)인 대성전(大成殿)이 뒤에 있는 전학후묘(前學後廟) 배치 방식을 따랐다. 대성전은 정면 5칸, 측면 3칸으로 홑처마 맞배지붕을 하고 있다. 17세기 초기에 처음 지어졌다고 하나 건물 양식과 현판의 기록으로 보아 20세기 초기에 지어진 건물로 추정된다.	",,대구광역시 북구 칠곡중앙대로 597,053-322-0430,이용시간|제한없음,"[35.9491846, 128.5509784]"
197.0,카페골목,"	""카페골목에서 커피 향에 취하기
‣ 2008년부터 카페들이 모여 동성로 카페거리 형성
‣ 200m 남짓한 골목에 각자의 개성이 뚜렷한 카페가 줄지어 있다
‣ 커피 챔피언들이 모여 만든 카페, 츄러스가 유명한 카페, 빙수가 유명한 카페 등 커피 뿐 아니라 다양한 메뉴가 있어 취향에 따라 고를 수 있다 ""	",http://daegu.go.kr,대구광역시 중구 동성로4길,053-252-2696 (동성로 관광안내소),판매품목|,"[35.8670693, 128.5990952]"
,,,,,,,
199.0,코오롱야외음악당,"	2000년 9월 29일에 개관한 대구 코오롱야외음악당은 단일공연장으로서는 국내 최대의 규모로 두류공원 내에 위치하고 있다. 접근성이 좋아 많은 시민들이 찾고 있는 장소로 유명하다. 또한 1만 여평의 넓은 잔디광장에 2만 7천명을 수용할 수 있으며, 음악회를 비롯하여 연극, 뮤지컬, 오페라 등의 무대공연도 가능하여 문화공연이 많이 개최되고 있다. 이용자격에 제한을 두지 않는 개방적인 공간이다. 탁 트인 야외에서 휴식을 겸하여 공연을 감상할 수 있으어 시민의 곁으로 한 걸음 다가서는 열린 문화공간으로서의 역할을 다 할 것으로 기대된다.	",http://artcenter.daegu.go.kr,대구광역시 달서구 공원순환로 46 (두류공원 내),053-606-6450,이용시간|행사에따라 다름,"[35.8472435, 128.5577828]"
200.0,퀸스로드,"	대구 중리체육공원 부근에 위치한 퀸스 로드는 다양한 근린생활시설을 비롯해 뷰티점, 헬스장, 식당, 패션타운 등을 보유한 복합문화공간이다. 여유로운 주차 공간도 보유하고 있다.	",http://www.queensroad.co.kr/,대구광역시 서구 평리로 35길 18-17,053-552-4800,판매품목|의류,"[35.8617229, 128.545071]"
201.0,태고정,"	이 건물은 조선 성종 10년(1479) 박팽년의 손자인 박일산이 세운 별당건축이다. 일명 ‘일시루 (一是樓)’라고도 한다. 지금 있는 건물은 선조 25년(1592) 임진왜란 때 불타서 일부만 남았던 것을 광해군 6년(1614)에 다시 지은 것이다. 현재 대청에는 임진왜란 후 치찰사로 온 윤두수의 한시를 새긴 현판과, 정유재란 후 명군 선무관이 남긴 액자들이 있다. 네모난 모양의 단 위에 서 있으며 앞면 4칸 ·옆면 2칸 크기로, 동쪽 2칸은 대청마루이고, 서쪽 2칸은 방으로 꾸몄다. 대청 앞면은 개방되어 있다. 규모는 그리 크지 않은 건물이지만 가구나 세부가공이 정교한 편이다.	",,대구광역시 달성군 하빈면 육신사길 62,053-668-3163,이용시간|제한없음,"[35.910512, 128.4165379]"
202.0,파계사,"	""팔공산 자락 아래 고색창연한 분위기를 품은 사찰 산책
‣ 신라시대에 창건된 고찰로 동화사의 말사이다. 사찰 규모는 그리 크지 않지만 보물과 문화재급 건물이 많고 조용하고 아늑한 분위기
‣ 팔공산 자락 아래 펼쳐진 사찰은 숲과 계곡으로 둘러싸여 멋스러운 느낌이다. 매표소에서 사찰까지 이어진 진입로도 무척 운치 있다 ""	",http://www.pagyesa.org,대구광역시 동구 파계로 741,053-984-4550,"이용시간|일출~일몰 시 / 어른 1,500원, 청소년 1,000원, 어린이 500원","[36.0015193, 128.6406988]"
,,,,,,,
204.0,파워클라이밍센터,"	""아슬아슬 짜릿한 스포츠 클라이밍 도전!
‣ 다채로운 난이도와 홀더를 보유한 암장에서 스릴 넘치는 암벽타기
‣ 우수 클라이머를 꾸준히 배출해 낸 유명 실내암장
‣ 굵은 땀방울이 비 오듯 떨어지고 손가락은 파르르 떨리지만, 힘겹게 정상에 도달했을 때의 쾌감은 무엇과도 바꿀 수 없다
이용시간
14:00~24:00(월~금요일)
새내기 암벽교실 09:00~17:00
(토, 일 중 하루)
입장료
일반
월 60,000원(3개월 16만원, 6개월 30만원)
학생
월 50,000원(3개월 13만원, 6개월 18만원)
일일 회비 : 8,000원
(암벽화, 쵸크 가루 대여료 2,000원 별도)
쿠폰 10장 : 6,000원,
쿠폰 20장 : 100,000원
매월 새내기 암벽교실
(토, 일 중 하루 9시~17시 수강료 : 30,000원)
""	",http://www.powerclimbing.org,대구 수성구 달구벌대로 467길 13 ,053-743-8850,장애인 편의시설|,"[35.8601563, 128.6180892]"
205.0,팔공산자연공원,"경상북도와 대구광역시에 걸쳐 있는 산으로 높이는 1,192m이다. 대구광역시 중심부에서 북동쪽으로 약 20㎞ 떨어진 지점에 솟은 대구의 명산으로 널리 알려져 있다. 주봉인 비로봉(毘盧峰)을 중심으로 동 / 서로 20㎞에 걸쳐 능선이 이어진다. 예로부터 신라시대에는 부악(父岳), 중악(中岳), 공산(公山), 동수산(桐藪山) 등 여러 이름으로 불렸으며 고려시대에는 공산으로 불려지다가 조선시대에 와서 지금의 팔공산으로 명하고 있다. &lt;좀 더 알아보기&gt; 팔공산은 대구광역시의 중심에서 북동 방향으로 약 20km 지점에 태백산맥이 남으로 힘차게 내딛다가 낙동강과 금호강이 만나는 곳에 우뚝 멈추어 장엄하게 솟은 산으로 해발 1,192m의 비로봉을 중심으로 동봉(일명, 미타봉 1,155m)과 서봉(일명, 삼성봉 1,150m)이 어깨를 나란히 웅자를 겨루고 있으며 행정구역으로는 대구광역시 동구에 속하고 영천시, 경산시, 칠곡군, 등 4개 시.군을 경계로 총면적이 30.593㎢이다. 팔공산...중략",https://www.daegu.go.kr/env/index.do?menu_id=00000914&servletPath=%2Fenv,대구광역시 동구 팔공산로 199길 6-1,053-982-0005,이용시간|제한없음,"[35.989954, 128.6961631]"
206.0,팔공산케이블카,"	""팔공산과 대구 시내 전경이 한눈에
‣ 6인승 케이블카를 타고 해발 820m까지 펀안하게 올라간다
‣ 케이블카 정상역에 도착하면 팔공산과 대구 시내 전경을 한눈에 바라볼 수 있다
‣ 케이블카 정상역 주변에는 산책로, 등산코스, 전망대, 소원의 언덕, 사랑의 터널 등 다양한 즐길거리가 있다  ""	",http://www.palgongcablecar.com,대구광역시 동구 팔공산로185길 51,053-982-8801~3,"이용시간|3, 9, 10월 09:30~18:00,4월 09:30~18:20,5~8월 09:30~18:50,11월 09:30~17:10,2~2월 09:30~17:00(주말에는 계절별로 10~30분 연장 운행)","[35.9909143, 128.6948362]"
,,,,,,,
,,,,,,,
209.0,하목정,"	1995년 5월 12일 대구시유형문화재 제36호로 지정되었다. 1604년(선조 37) 임진왜란 당시 의병장이었던 이종문이 세운 정자이다. 하목정이라는 명칭은 인조가 왕위에 오르기 전 이곳에 머문 적이 있어 그 인연으로 이종문의 맏아들 이지영(李之英)에게 써준 것이다. 정면 4칸, 측면 2칸 규모로, 우측 1칸에는 앞쪽으로 누 1칸을 첨가하고 뒤쪽으로 방 1칸을 더 만들어 평면이 정자형(丁字形)으로 구성되었다. 처마곡선이 부채모양의 곡선으로 된 특이한 형태의 팔작지붕 기와집이다.	",,대구광역시 달성군 하빈면 하목정길 56-10,053-668-3161~3,이용시간|제한없음,"[35.8818156, 128.397719]"
,,,,,,,
,,,,,,,
,,,,,,,
213.0,한국섬유개발연구원,"	1977년 9월 경북섬유기술전문훈련소로 설치한 뒤, 몇 년의 발전과 개정과정을 거쳐1996년 4월 지금의 명칭으로 확대, 개편하였다. 주요활동은 신제품 개발본부 운영에 의한 공정 및 제품개발, 섬유제품 품질향상을 위한 시험 및 분석 지원, 섬유정보지원본부 운영에 의한 섬유특화정보 발굴·지원, 섬유도서관 및 직물리소스센터 운영에 의한 기술 및 상품기획 지원 등이다. 조직은 신제품개발본부·섬유정보지원본부의 2본부와 8팀으로 구성되어 있다.	",http://www.textile.or.kr/,대구광역시 서구 국채보상로 136,053-560-6600,이용시간|AM 09:00 ~ PM 06:00,"[35.86802970000001, 128.5458063]"
214.0,한국영상 박물관,"	세계에서 제일 작은 박물관이며, 단 하나밖에 없는 유일한 비디오 카메라 박물관이다. 각 국가에서 제작된 비디오 카메라와 영상관련 기계, TV,영화필름, 영상물 콘텐츠 자료 등을 수집, 보전, 전시하고 있다. 미래 영상산업의 발전과 영상교육의 장을 만들고 영상예술의 진흥과 발전의 역할을 수행할 것이다.	",http://www.kvm.or.kr/,대구광역시 중구 중앙대로 456-8,053-423-4732,"이용시간|AM 10:00 ~ PM 05:00 휴관일 : 토요일, 일요일","[35.8736304, 128.5951653]"
215.0,한국은행 화폐 전시관,"	화폐전시관은 총면적 298㎡에 「우리화폐 전시관」 과 「세계화폐 전시관」으로 구성되어 있으며, 고대로부터 현대까지 세계 65개국 총 1,800여점의 화폐 및 관련물품이 전시되고 있다.	",http://www.bok.or.kr/broadcast.action?menuNaviId=1417,대구광역시 중구 동덕로 145,"053-429-0246, 0254",이용시간|AM 09:30 ~ PM 04:00 휴관일 : 공휴일,"[35.8679955, 128.6031004]"
,,,,,,,
,,,,,,,
218.0,한천서원,"	이 서원은 고려개국공신 태사 충렬공 전이갑과 충강공 전의갑 형제를 기리기 위해 세워진 곳이다. 팔공산 동수에서 견훤군과 맞서 싸우다 태조 왕건을 피신시키고, 장절공 신숭겸 장군등과 함께 장렬히 전사하여 그들의 영명을 후세에까지 남겼다. 뒷날 태조가 몹시 슬퍼하여 전이갑은 통합삼한개국공신 태사 충렬공으로 추증하고 전의갑은 시중개국공신 충강공으로 봉하였다. 공의 충절이 병조, 예조등 열성조 수교가 조선왕조에도 전교 되어 서기 1864년(고종 8년)에 서원 철폐령으로 훼철된 후 설단하고 제각을 지어 공의 높은 충의를 기려오다가 서기 1989년 서원으로 복원되었다. 대지 800평 규모에 1곽 3동으로 되어 있으며 뜰에는 달성군 보호수 8-1호인 1000년 된 은행나무가 있다.	",,대구광역시 달성군 가창면 가창동로 117,053-611-4465,이용시간|제한없음,"[35.7801655, 128.6544057]"
,,,,,,,
220.0,현풍곽씨 12정려각,"	현풍곽씨 일문에 삼강을 지킨 28인의 공을 기린 12각이 나열되어 있으며, 각 정려의 건립연대는 각각 다르나 조선 영조 때에 정려를 받아 이들의 현판이 봉안되어 있는 곳이다. 건물은 정면 12칸, 측면 2칸의 주심포집으로 팔작지붕이며 이 안에는 2기의 비석과 12개의 현판이 있다. 건물과 현판은 최근의 것이나 일문삼강을 비롯한 십이 정려각은 전국에서도 그 유례가 흔치 않은 것 중의 하나로써 중요한 민족 사적인 유산이 되고 있다.	",,대구광역시 달성군 현풍면 지동길 3,053-611-4465,이용시간|제한없음,"[35.666701, 128.4294601]"
,,,,,,,
222.0,현풍향교,"	문화재 자료 제 27호이다. 원래 있었던 건물은 임진왜란때 소실되었고, 전후 현감 이영도가 구교동에 중건하였던 것을 영조때 현감을 지낸 김광태가 지금의 자리로 옮겨 지은 것이다. 그 후 고종 광무5년에 현감 허길이 중수하고, 1931년에 군수 신현구가 다시 대성전, 명륜당 및 동·서무를 중수하였다.	",,대구광역시 달성군 현풍면 현풍동로 20길 27-8,053-611-9812,이용시간|제한없음,"[35.7015104, 128.451849]"
223.0,화원유원지,"	""대구의 숨은 비경을 간직한 동산에서 힐링
‣ 낙동강 줄기, 전나무 숲 등 다양한 풍경 속을 걷거나 전기차로 이동하는 쉽고 편안한 여정.
화원동산 입장료는 없고, 전기차 이용 시 비용 발생
‣ 왼편 언덕을 따라 낙동강 줄기가 시원하게 내려다보이는 산책로가 이어진다. 전망대에서 바라보는 금호강과 낙동강 합류 지점의 달성습지 풍경이 압권이다
‣ 드라마 <괜찮아 사랑이야>에서 두 주인공이 데이트하며 걷던 길이 고즈넉하게 펼쳐진다
""	",http://www.dssiseol.or.kr/pages/sisul/page.html?mc=1050,대구광역시 달성군 화원읍 사문진로 1길 40-14,"053-635-7112, 053-635-7117",이용시간|AM 06:00 ∼ PM 09:00 (하절기 PM 10:00까지),"[35.8129354, 128.4810178]"
